"ResponseID","xdemAll","demZIP","BPC1_1","BPC1_2","BPC1_3","BPC1_4","BPC1_5","BPC2_1NET","BPC2_2NET","BPC2_3NET","BPC2_4NET","BPC2_5NET","BPC2_6NET","BPC2_7NET","BPC2_8NET","BPC2_9NET","BPC2_10NET","BPC2_11NET","BPC2_12NET","BPC2_13NET","BPC2_14NET","BPC3_1NET","BPC3_2NET","BPC3_3NET","BPC3_4NET","BPC3_5NET","BPC3_6NET","BPC3_7NET","BPC3_8NET","BPC3_9NET","BPC3_10NET","BPC3_11NET","BPC3_12NET","BPC3_13NET","BPC3_14NET","BPC3_15NET","BPC4_1NET","BPC4_2NET","BPC4_3NET","BPC4_4NET","BPC4_5NET","BPC4_6NET","BPC4_7NET","BPC4_8NET","BPC4_9NET","BPC4_10NET","BPC4_11NET","BPC4_12NET","BPC4_13NET","BPC4_14NET","BPC4_15NET","BPC5_1NET","BPC5_2NET","BPC5_3NET","BPC5_4NET","BPC5_5NET","BPC5_6NET","BPC5_7NET","BPC5_8NET","BPC5_9NET","BPC5_10NET","BPC5_11NET","BPC5_12NET","BPC5_13NET","BPC5_14NET","BPC5_15NET","BPC6_1NET","BPC6_2NET","BPC6_3NET","BPC6_4NET","BPC6_5NET","BPC6_6NET","BPC6_7NET","BPC6_8NET","BPC6_9NET","BPC6_10NET","BPC6_11NET","BPC6_12NET","BPC6_13NET","BPC6_14NET","BPC6_15NET","BPC6_16NET","BPC6_17NET","BPC6_18NET","BPC6_19NET","BPC6_20NET","BPC7_1NET","BPC7_2NET","BPC7_3NET","BPC7_4NET","BPC7_5NET","BPC7_6NET","BPC7_7NET","BPC7_8NET","BPC7_9NET","BPC7_10NET","BPC7_11NET","BPC7_12NET","BPC7_13NET","BPC7_14NET","BPC7_15NET","BPC7_16NET","BPC7_17NET","BPC7_18NET","BPC7_19NET","BPC7_20NET","BPC8_1NET","BPC8_2NET","BPC8_3NET","BPC8_4NET","BPC8_5NET","BPC8_6NET","BPC8_7NET","BPC8_8NET","BPC8_9NET","BPC8_10NET","BPC8_11NET","BPC9","BPC10","BPC11","BPC12","BPC13","BPC14_1","BPC14_2","BPC14_3","BPC14_4","BPC14_5","BPC14_6","BPC14_7","BPC14_8","BPC14_9","BPC14_10","BPC15","BPC16_1NET","BPC16_2NET","BPC16_3NET","BPC16_4NET","BPC16_5NET","BPC16_6NET","BPC16_7NET","BPC16_8NET","BPC16_9NET","BPC16_10NET","BPC17_1","BPC17_2","BPC17_3","BPC17_4","BPC18","BPC19","BPC20a","BPC20b","BPC20c","BPC21a","BPC21b","BPC21c","BPC22a","BPC22b","BPC22c","BPC23a","BPC23b","BPC23c","BPC24_1","BPC24_2","BPC24_3","BPC24_4","BPC24_5","BPC24_6","BPC24_7","BPC24_8","BPC24_9","BPC24_10","BPC24_11","nr1","nr2b","nr3","xdemGender","age","demAgeGeneration","xpid3","xpidGender","xdemIdeo3","xeduc3","xdemInc3","xdemWhite","xdemHispBin","demBlackBin","demRaceOther","xdemReligion","xdemReligOther","xdemEvang","xdemUsr","xdemEmploy","xdemMilHH1","xnr1","xdemBidenApprove","xdemBidenApprove2","xnr3","xsubVote22O","xsubVote20O","xsubVote18O","xreg4","demInsured","demInsType","demUnion","demLGBTQ1","xdemMarried","BPCxdem1","BPCxdem2","BPCxdem3","BPCxdem4","BPCxdem5","wts"
"R_6qUHJ3u3Iseru1Y",1,"90063",3,2,3,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,6,2,4,6,5,4,4,4,4,NA,4,4,4,4,4,3,1,2,2,2,2,2,1,1,2,2,4,4,4,4,2,2,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,2,1,1,2,7,1,3,3,1,1,2,1,1,NA,1,NA,1,1,NA,2,1,7,1,1,1,2,7,1,1,1,4,1,6,2,2,2,1,2,2,2,1,0.5860014600625637
"R_7LqcqleWfV1rfou",1,"25661",1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,4,1,2,3,3,3,3,NA,3,3,3,3,3,6,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,3,NA,NA,3,NA,NA,3,NA,NA,3,NA,NA,3,3,3,3,3,3,3,3,3,3,3,2,4,5,2,2,3,1,2,1,3,1,1,NA,NA,NA,1,NA,1,3,1,2,2,2,4,5,1,2,1,3,1,1,2,1,2,2,2,2,1,NA,1.144769042406731
"R_1rlhD4wFJMftkHf",1,"99352",2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,3,NA,3,3,2,3,3,1,2,2,2,1,1,2,2,2,2,2,2,3,3,3,1,2,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,3,1,3,4,3,1,4,1,1,2,1,4,5,2,1,1,3,6,1,1,1,1,NA,NA,NA,1,NA,1,2,8,2,1,2,4,5,2,2,4,4,1,4,2,2,2,1,2,2,1,2,1.2381780026358604
"R_5Ep0yk1wk3a3iSY",1,"26301",1,5,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,5,4,6,5,5,4,3,2,4,NA,5,4,4,4,5,4,2,2,2,2,2,2,2,2,2,1,6,6,6,6,1,5,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,1,1,1,2,1,2,3,1,1,2,2,2,3,8,2,3,3,2,4,3,1,1,1,NA,NA,NA,1,NA,2,3,1,2,2,2,3,8,4,4,4,3,1,6,2,1,1,2,2,2,1,NA,0.6798806329247274
"R_3fZ5kjNQysYxdvg",1,"28352",5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,6,3,6,4,3,3,3,3,3,NA,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,3,3,3,3,4,5,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,2,3,2,2,2,2,2,2,2,2,2,1,2,5,2,1,1,3,6,2,1,1,NA,NA,1,NA,5,NA,1,3,7,2,1,1,2,5,1,4,4,3,1,6,2,4,2,1,2,2,1,1,0.5565317795050702
"R_6cbdu00b85eOtWg",1,"22546",5,5,1,1,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,6,3,6,6,5,3,3,2,NA,3,4,5,5,5,3,1,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,2,1,1,1,1,1,1,1,1,1,3,2,3,5,2,1,2,2,4,1,1,1,1,NA,NA,NA,3,NA,NA,3,4,2,2,2,3,5,4,1,4,3,1,6,2,1,2,2,2,1,1,2,0.9921507057549588
"R_7xxAfkdcnVf85Iv",1,"78216",5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,3,4,5,4,4,4,3,3,NA,4,3,3,3,2,6,2,2,2,2,2,2,2,2,2,1,3,3,3,3,4,4,4,NA,NA,4,NA,NA,4,NA,NA,4,NA,NA,2,2,2,2,1,4,2,1,2,1,1,1,2,2,2,1,2,1,2,NA,1,1,1,1,NA,NA,4,NA,NA,2,7,2,1,1,2,2,4,4,4,3,1,6,2,1,2,1,2,2,1,2,2.655566698526698
"R_8qW44gnWHrkN7Nx",1,"77005",2,3,2,2,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,3,5,3,4,3,1,2,5,NA,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,5,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,1,2,2,5,1,2,1,1,1,3,2,1,2,5,2,1,1,1,2,1,1,1,NA,NA,1,NA,4,NA,NA,2,7,2,1,1,2,5,4,1,4,3,1,3,2,1,2,1,2,2,1,2,0.5565317795050702
"R_6fkDeEr1Z4XmFLe",1,"31602",2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,5,2,2,2,2,3,3,3,NA,3,3,3,3,3,3,3,1,2,2,1,1,2,2,2,2,2,3,3,3,3,3,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,2,2,3,3,2,2,2,2,2,2,2,1,2,6,2,2,2,2,4,2,1,2,NA,NA,1,NA,4,NA,NA,1,1,2,1,1,2,6,1,1,4,3,1,6,2,4,2,1,2,1,2,NA,0.4138316344504255
"R_1Ld6E5rzN2xT1PT",1,"12308",4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,1,5,5,1,5,5,5,NA,5,5,5,5,5,5,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,3,6,1,1,1,NA,NA,1,NA,5,NA,1,1,7,2,1,1,1,6,4,4,4,1,2,NA,2,1,2,1,2,2,4,2,0.6705666191449626
"R_3RkcLXKwawjil21",1,"28443",2,4,4,4,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,3,5,5,1,5,5,5,NA,5,5,5,5,5,5,5,1,2,2,2,2,2,2,2,2,2,5,6,1,6,2,2,4,NA,NA,4,NA,NA,5,NA,NA,5,NA,NA,1,1,1,2,3,2,2,1,1,3,1,2,3,2,1,3,3,2,3,3,1,2,1,NA,NA,NA,5,NA,1,2,1,2,2,2,3,2,4,4,4,3,1,6,2,1,1,2,2,1,1,NA,0.7240036179480484
"R_5JPLfrFCEDFi8De",1,"44127",3,3,3,5,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,2,6,6,5,3,2,2,NA,2,2,1,4,3,2,3,2,2,2,2,2,2,2,2,2,1,3,3,3,2,5,5,NA,5,NA,NA,5,NA,NA,5,NA,NA,5,NA,4,5,3,5,4,4,4,5,3,3,5,2,5,3,2,1,1,2,4,2,1,1,1,NA,NA,NA,4,NA,NA,3,3,2,2,NA,NA,3,4,4,4,2,2,NA,2,1,2,2,1,2,4,NA,1.1377244168364977
"R_3l8zumn7k0ynsKl",1,"30309",1,2,2,3,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,4,2,4,4,3,2,2,2,NA,2,2,3,2,2,4,3,2,2,2,2,2,1,2,2,2,2,3,3,3,3,3,2,NA,5,NA,NA,5,NA,NA,5,NA,NA,1,NA,3,3,3,3,3,3,3,3,3,3,3,2,3,7,1,1,1,1,1,2,2,1,1,NA,NA,NA,3,NA,NA,1,3,2,2,2,3,7,4,2,4,3,1,3,2,4,2,2,2,2,1,NA,0.8889450019518288
"R_6rPdpslWKm918Jn",1,"08361",3,3,1,4,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,6,2,6,2,2,3,3,3,3,NA,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,2,2,1,2,1,2,1,1,2,2,3,2,2,5,1,2,2,1,1,2,1,2,1,NA,NA,NA,4,NA,NA,1,1,2,2,1,2,5,1,1,1,1,1,1,2,1,2,2,2,2,1,NA,1.0215681452307133
"R_1n8NzIDivQy4SXL",1,"27330",4,4,1,4,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,3,1,5,2,5,5,5,5,NA,5,4,5,5,5,3,2,1,2,2,1,2,2,2,2,2,1,1,2,2,1,1,NA,NA,4,NA,NA,4,NA,NA,4,NA,NA,4,1,1,3,1,2,1,1,1,1,1,2,2,4,2,2,3,3,3,6,3,1,1,1,NA,NA,NA,1,NA,1,3,6,2,2,2,4,2,2,2,2,3,1,4,2,1,2,2,2,2,1,1,0.6798806329247274
"R_5M0gVi18jtnUw13",1,"32835",1,4,1,1,4,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,3,6,6,5,4,4,4,4,NA,4,4,4,4,4,3,2,2,2,2,1,2,2,2,2,2,2,3,3,2,2,1,3,NA,NA,3,NA,NA,3,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,4,4,3,6,2,1,1,1,1,NA,NA,1,NA,2,1,1,2,2,2,4,1,4,4,4,3,1,1,2,1,2,2,2,2,1,NA,1.793999965749021
"R_5kbTyZIDZ6mod9x",1,"79924",1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,6,3,6,6,5,5,5,5,NA,5,5,5,5,5,5,3,2,1,2,2,2,1,2,2,2,2,3,3,3,3,1,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,2,2,1,1,2,1,1,1,1,NA,NA,1,NA,2,2,8,2,1,1,2,1,4,4,4,3,1,1,2,1,2,1,2,2,1,2,2.269315862055061
"R_5UiWTZUkiNn2ExP",1,"92071",1,1,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,4,2,4,5,4,1,1,2,NA,1,1,2,2,2,3,4,2,2,1,1,1,1,1,2,2,2,2,2,3,4,2,3,1,NA,NA,2,NA,NA,2,NA,NA,1,NA,NA,2,2,1,2,2,2,1,3,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,NA,NA,NA,1,1,NA,2,1,2,1,1,1,1,1,1,4,4,1,2,1,2,1,1,2,2,1,NA,1.4016680089435665
"R_3s0icw4l6jW3Lmk",1,"78249",4,4,4,4,4,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,1,3,3,3,3,3,3,3,NA,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,3,6,3,3,3,5,NA,3,NA,NA,2,NA,NA,3,NA,NA,3,NA,5,2,2,5,2,5,2,5,2,2,2,2,4,2,1,3,3,3,5,2,3,2,1,NA,NA,NA,4,NA,NA,2,1,2,2,2,4,2,2,2,2,3,1,1,2,1,2,2,2,2,1,NA,1.123433188648619
"R_5feEXk11t2sP6ZO",1,"35005",4,4,4,4,4,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,5,5,4,3,3,3,NA,3,3,3,3,3,3,3,1,2,2,2,2,1,1,1,2,2,6,6,6,6,5,5,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,1,1,5,2,3,3,1,2,2,2,3,1,NA,NA,NA,1,NA,2,2,1,2,1,1,1,5,1,1,1,3,1,1,2,4,1,1,2,1,1,NA,0.7441320133474759
"R_11XI57aQ04h2kHH",1,"97055",1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,4,3,2,3,2,2,2,2,2,NA,4,2,3,2,2,2,2,2,2,2,1,2,1,2,2,2,3,3,3,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,2,2,3,2,2,2,3,2,2,3,2,2,3,2,1,4,4,3,5,3,1,1,1,NA,NA,NA,1,NA,1,3,6,2,2,2,3,2,2,2,2,4,2,NA,2,1,2,2,2,2,1,1,1.6149247594614315
"R_70egsQD3g7o2clv",1,"75001",3,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,NA,1,1,3,1,1,1,1,2,2,1,2,2,2,2,2,2,2,5,5,1,4,1,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,7,1,2,2,1,1,3,3,3,1,1,NA,NA,1,NA,1,1,1,1,1,1,1,7,1,1,1,3,1,1,1,1,1,1,2,1,1,NA,1.3473294475423387
"R_1QMyVrEsTwM2qcH",1,"32204",2,5,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,6,4,5,5,2,4,4,4,NA,4,4,4,4,4,5,3,2,1,2,2,2,2,2,2,2,2,2,3,3,3,1,2,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,4,2,2,2,2,2,2,3,3,3,4,2,2,1,1,2,2,3,5,3,1,3,1,NA,NA,NA,1,NA,2,2,3,2,2,1,2,1,2,2,2,3,1,4,2,1,2,2,2,2,3,NA,0.6131027039620288
"R_3CO8PUVct9asNzl",1,"07006",2,2,3,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,NA,2,3,2,2,2,3,3,2,2,2,2,1,2,2,2,2,2,3,3,4,3,1,2,1,NA,NA,1,NA,NA,2,NA,NA,1,NA,NA,2,1,1,2,2,1,2,1,2,2,2,2,4,4,1,4,4,3,5,3,1,2,1,NA,NA,NA,1,NA,2,2,1,2,2,2,4,4,2,2,2,1,1,1,2,1,1,2,2,2,1,NA,1.1275003026531556
"R_6jGRK6Zzs7mUgZ6",1,"91773",4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,6,6,5,5,5,5,5,NA,5,5,5,5,5,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,3,1,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,1,1,1,1,1,1,1,1,2,1,2,2,4,1,2,4,4,3,6,3,1,1,1,1,NA,NA,5,NA,1,2,6,1,2,2,4,1,2,2,2,4,1,4,2,1,2,2,2,2,4,2,4.281462721849983
"R_1qh7oYvpe5g03K1",1,"16101",4,2,4,2,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,2,2,2,2,2,5,2,2,2,2,2,1,2,2,2,2,5,4,4,4,2,5,NA,NA,3,NA,NA,2,NA,NA,3,NA,NA,3,1,1,1,1,1,1,1,2,1,1,1,2,4,2,1,4,4,3,5,1,1,1,1,NA,NA,NA,1,NA,2,1,6,2,2,2,4,2,4,4,4,1,1,5,2,1,2,2,2,2,1,1,0.8153320568511278
